Date Applied,Transaction Code,System Event Description,Order No,Order Type,Transaction Qty,On Hand Qty After Transaction,Lead Time Coverage,Order Point,Lot Size,Jalali_Date,J_Year,J_Month,J_Day,J_WeekOfYear,J_Season,J_Weekday_Name,Production_Date,Expiry_Date,Expired_Qty_Today,Risk_Qty_Next_30d,Expiry_Risk_Index
2024-08-10,INTSHIP,Issue for Material Requisition,21672.0,Material Requisition,-36.0,1594.0,0.27,4000,8000,1403-05-21,1403,5,21,21,تابستان,شنبه,,,0.0,0,0.0
2024-08-11,INTSHIP,Issue for Material Requisition,21742.0,Material Requisition,-60.0,1414.0,0.24,4000,8000,1403-05-22,1403,5,22,21,تابستان,یکشنبه,,,0.0,0,0.0
2024-08-12,INTSHIP,Issue for Material Requisition,21748.0,Material Requisition,-36.0,1378.0,0.23,4000,8000,1403-05-23,1403,5,23,21,تابستان,دوشنبه,,,0.0,0,0.0
2024-08-12,INTSHIP,Issue for Material Requisition,21795.0,Material Requisition,-48.0,1330.0,0.22,4000,8000,1403-05-23,1403,5,23,21,تابستان,دوشنبه,,,0.0,0,0.0
2024-08-17,INTSHIP,Issue for Material Requisition,21869.0,Material Requisition,-36.0,1066.0,0.18,4000,8000,1403-05-28,1403,5,28,22,تابستان,شنبه,,,0.0,0,0.0
2024-08-17,INTSHIP,Issue for Material Requisition,21581.0,Material Requisition,-8.0,1022.0,0.17,4000,8000,1403-05-28,1403,5,28,22,تابستان,شنبه,,,0.0,0,0.0
2024-08-17,INTSHIP,Issue for Material Requisition,21928.0,Material Requisition,-36.0,1030.0,0.17,4000,8000,1403-05-28,1403,5,28,22,تابستان,شنبه,,,0.0,0,0.0
2024-08-17,INTSHIP,Issue for Material Requisition,21854.0,Material Requisition,-36.0,1102.0,0.19,4000,8000,1403-05-28,1403,5,28,22,تابستان,شنبه,,,0.0,0,0.0
2024-08-17,INTSHIP,Issue for Material Requisition,21840.0,Material Requisition,-36.0,1258.0,0.21,4000,8000,1403-05-28,1403,5,28,22,تابستان,شنبه,,,0.0,0,0.0
2024-08-17,INTSHIP,Issue for Material Requisition,21775.0,Material Requisition,-60.0,1198.0,0.2,4000,8000,1403-05-28,1403,5,28,22,تابستان,شنبه,,,0.0,0,0.0
2024-08-17,INTSHIP,Issue for Material Requisition,21826.0,Material Requisition,-36.0,1294.0,0.22,4000,8000,1403-05-28,1403,5,28,22,تابستان,شنبه,,,0.0,0,0.0
2024-08-17,INTSHIP,Issue for Material Requisition,21837.0,Material Requisition,-60.0,1138.0,0.19,4000,8000,1403-05-28,1403,5,28,22,تابستان,شنبه,,,0.0,0,0.0
2024-08-18,INTSHIP,Issue for Material Requisition,21892.0,Material Requisition,-36.0,986.0,0.17,4000,8000,1403-05-29,1403,5,29,22,تابستان,یکشنبه,,,0.0,0,0.0
2024-08-18,INTSHIP,Issue for Material Requisition,21960.0,Material Requisition,-36.0,950.0,0.16,4000,8000,1403-05-29,1403,5,29,22,تابستان,یکشنبه,,,0.0,0,0.0
2024-08-18,INTSHIP,Issue for Material Requisition,21942.0,Material Requisition,-24.0,926.0,0.16,4000,8000,1403-05-29,1403,5,29,22,تابستان,یکشنبه,,,0.0,0,0.0
2024-08-19,INTSHIP,Issue for Material Requisition,21993.0,Material Requisition,-27.0,899.0,0.15,4000,8000,1403-05-30,1403,5,30,22,تابستان,دوشنبه,,,0.0,0,0.0
2024-08-19,INTSHIP,Issue for Material Requisition,21979.0,Material Requisition,-60.0,839.0,0.14,4000,8000,1403-05-30,1403,5,30,22,تابستان,دوشنبه,,,0.0,0,0.0
2024-08-20,INTSHIP,Issue for Material Requisition,22019.0,Material Requisition,-60.0,749.0,0.13,4000,8000,1403-05-31,1403,5,31,23,تابستان,سه‌شنبه,,,0.0,0,0.0
2024-08-20,INTSHIP,Issue for Material Requisition,22032.0,Material Requisition,-30.0,809.0,0.14,4000,8000,1403-05-31,1403,5,31,23,تابستان,سه‌شنبه,,,0.0,0,0.0
2024-08-21,ARRIVAL,Receipt of Purchase Order,6895.0,Purchase Order,4500.0,5213.0,0.88,4000,8000,1403-06-01,1403,6,1,23,تابستان,چهارشنبه,2024-08-21,2025-08-21,0.0,0,0.0
2024-08-21,INTSHIP,Issue for Material Requisition,22094.0,Material Requisition,-36.0,713.0,0.12,4000,8000,1403-06-01,1403,6,1,23,تابستان,چهارشنبه,,,0.0,0,0.0
2024-08-23,INTSHIP,Issue for Material Requisition,22148.0,Material Requisition,-24.0,5189.0,0.87,4000,8000,1403-06-03,1403,6,3,23,تابستان,جمعه,,,0.0,0,0.0
2024-08-23,INTSHIP,Issue for Material Requisition,22131.0,Material Requisition,-36.0,5153.0,0.87,4000,8000,1403-06-03,1403,6,3,23,تابستان,جمعه,,,0.0,0,0.0
2024-08-23,INTSHIP,Issue for Material Requisition,22111.0,Material Requisition,-60.0,5093.0,0.86,4000,8000,1403-06-03,1403,6,3,23,تابستان,جمعه,,,0.0,0,0.0
2024-08-23,INTSHIP,Issue for Material Requisition,22143.0,Material Requisition,-60.0,5033.0,0.85,4000,8000,1403-06-03,1403,6,3,23,تابستان,جمعه,,,0.0,0,0.0
2024-08-23,INTSHIP,Issue for Material Requisition,22149.0,Material Requisition,-60.0,4973.0,0.84,4000,8000,1403-06-03,1403,6,3,23,تابستان,جمعه,,,0.0,0,0.0
2024-08-24,INTSHIP,Issue for Material Requisition,22159.0,Material Requisition,-24.0,4949.0,0.83,4000,8000,1403-06-04,1403,6,4,23,تابستان,شنبه,,,0.0,0,0.0
2024-08-25,INTSHIP,Issue for Material Requisition,22204.0,Material Requisition,-36.0,4555.0,0.77,4000,8000,1403-06-05,1403,6,5,23,تابستان,یکشنبه,,,0.0,0,0.0
2024-08-25,INTSHIP,Issue for Material Requisition,21810.0,Material Requisition,-30.0,4591.0,0.77,4000,8000,1403-06-05,1403,6,5,23,تابستان,یکشنبه,,,0.0,0,0.0
2024-08-25,INTSHIP,Issue for Material Requisition,21810.0,Material Requisition,-16.0,4621.0,0.78,4000,8000,1403-06-05,1403,6,5,23,تابستان,یکشنبه,,,0.0,0,0.0
2024-08-25,INTSHIP,Issue for Material Requisition,22055.0,Material Requisition,-60.0,4709.0,0.79,4000,8000,1403-06-05,1403,6,5,23,تابستان,یکشنبه,,,0.0,0,0.0
2024-08-25,INTSHIP,Issue for Material Requisition,21909.0,Material Requisition,-72.0,4637.0,0.78,4000,8000,1403-06-05,1403,6,5,23,تابستان,یکشنبه,,,0.0,0,0.0
2024-08-25,INTSHIP,Issue for Material Requisition,22189.0,Material Requisition,-60.0,4829.0,0.81,4000,8000,1403-06-05,1403,6,5,23,تابستان,یکشنبه,,,0.0,0,0.0
2024-08-25,INTSHIP,Issue for Material Requisition,20328.0,Material Requisition,-6.0,4889.0,0.82,4000,8000,1403-06-05,1403,6,5,23,تابستان,یکشنبه,,,0.0,0,0.0
2024-08-25,INTSHIP,Issue for Material Requisition,20328.0,Material Requisition,-54.0,4895.0,0.82,4000,8000,1403-06-05,1403,6,5,23,تابستان,یکشنبه,,,0.0,0,0.0
2024-08-25,INTSHIP,Issue for Material Requisition,21882.0,Material Requisition,-60.0,4769.0,0.8,4000,8000,1403-06-05,1403,6,5,23,تابستان,یکشنبه,,,0.0,0,0.0
2024-08-26,INTSHIP,Issue for Material Requisition,22208.0,Material Requisition,-60.0,4495.0,0.76,4000,8000,1403-06-06,1403,6,6,23,تابستان,دوشنبه,,,0.0,0,0.0
2024-08-26,INTSHIP,Issue for Material Requisition,22176.0,Material Requisition,-36.0,4459.0,0.75,4000,8000,1403-06-06,1403,6,6,23,تابستان,دوشنبه,,,0.0,0,0.0
2024-08-27,INTSHIP,Issue for Material Requisition,22215.0,Material Requisition,-36.0,4423.0,0.74,4000,8000,1403-06-07,1403,6,7,24,تابستان,سه‌شنبه,,,0.0,0,0.0
2024-08-29,INTSHIP,Issue for Material Requisition,22223.0,Material Requisition,-60.0,4363.0,0.73,4000,8000,1403-06-09,1403,6,9,24,تابستان,پنج‌شنبه,,,0.0,0,0.0
2024-08-30,INTSHIP,Issue for Material Requisition,22255.0,Material Requisition,-36.0,4147.0,0.7,4000,8000,1403-06-10,1403,6,10,24,تابستان,جمعه,,,0.0,0,0.0
2024-08-30,INTSHIP,Issue for Material Requisition,22282.0,Material Requisition,-60.0,4303.0,0.72,4000,8000,1403-06-10,1403,6,10,24,تابستان,جمعه,,,0.0,0,0.0
2024-08-30,INTSHIP,Issue for Material Requisition,22249.0,Material Requisition,-60.0,4243.0,0.71,4000,8000,1403-06-10,1403,6,10,24,تابستان,جمعه,,,0.0,0,0.0
2024-08-30,INTSHIP,Issue for Material Requisition,22271.0,Material Requisition,-60.0,4183.0,0.7,4000,8000,1403-06-10,1403,6,10,24,تابستان,جمعه,,,0.0,0,0.0
2024-08-30,INTSHIP,Issue for Material Requisition,22244.0,Material Requisition,-36.0,4111.0,0.69,4000,8000,1403-06-10,1403,6,10,24,تابستان,جمعه,,,0.0,0,0.0
2024-08-31,INTSHIP,Issue for Material Requisition,22291.0,Material Requisition,-36.0,4039.0,0.68,4000,8000,1403-06-11,1403,6,11,24,تابستان,شنبه,,,0.0,0,0.0
2024-08-31,INTSHIP,Issue for Material Requisition,22276.0,Material Requisition,-36.0,4075.0,0.69,4000,8000,1403-06-11,1403,6,11,24,تابستان,شنبه,,,0.0,0,0.0
2024-09-01,INTSHIP,Issue for Material Requisition,22306.0,Material Requisition,-38.0,6491.0,1.09,4000,8000,1403-06-12,1403,6,12,24,تابستان,یکشنبه,,,0.0,0,0.0
2024-09-01,INTSHIP,Issue for Material Requisition,22293.0,Material Requisition,-60.0,6431.0,1.08,4000,8000,1403-06-12,1403,6,12,24,تابستان,یکشنبه,,,0.0,0,0.0
2024-09-01,ARRIVAL,Receipt of Purchase Order,6895.0,Purchase Order,2490.0,6529.0,1.1,4000,8000,1403-06-12,1403,6,12,24,تابستان,یکشنبه,2024-09-01,2025-09-01,0.0,0,0.0
2024-09-03,INTSHIP,Issue for Material Requisition,22341.0,Material Requisition,-11.0,6420.0,1.08,4000,8000,1403-06-14,1403,6,14,25,تابستان,سه‌شنبه,,,0.0,0,0.0
2024-09-03,INTSHIP,Issue for Material Requisition,22354.0,Material Requisition,-60.0,6326.0,1.06,4000,8000,1403-06-14,1403,6,14,25,تابستان,سه‌شنبه,,,0.0,0,0.0
2024-09-03,INTSHIP,Issue for Material Requisition,22341.0,Material Requisition,-34.0,6386.0,1.07,4000,8000,1403-06-14,1403,6,14,25,تابستان,سه‌شنبه,,,0.0,0,0.0
2024-09-07,INTSHIP,Issue for Material Requisition,22330.0,Material Requisition,-60.0,6266.0,1.05,4000,8000,1403-06-18,1403,6,18,25,تابستان,شنبه,,,0.0,0,0.0
2024-09-07,INTSHIP,Issue for Material Requisition,22359.0,Material Requisition,-36.0,6230.0,1.05,4000,8000,1403-06-18,1403,6,18,25,تابستان,شنبه,,,0.0,0,0.0
2024-09-07,INTSHIP,Issue for Material Requisition,22372.0,Material Requisition,-72.0,6158.0,1.04,4000,8000,1403-06-18,1403,6,18,25,تابستان,شنبه,,,0.0,0,0.0
2024-09-07,INTSHIP,Issue for Material Requisition,22381.0,Material Requisition,-30.0,6128.0,1.03,4000,8000,1403-06-18,1403,6,18,25,تابستان,شنبه,,,0.0,0,0.0
2024-09-07,INTSHIP,Issue for Material Requisition,22401.0,Material Requisition,-60.0,6068.0,1.02,4000,8000,1403-06-18,1403,6,18,25,تابستان,شنبه,,,0.0,0,0.0
2024-09-07,INTSHIP,Issue for Material Requisition,22447.0,Material Requisition,-30.0,6038.0,1.02,4000,8000,1403-06-18,1403,6,18,25,تابستان,شنبه,,,0.0,0,0.0
2024-09-07,INTSHIP,Issue for Material Requisition,22420.0,Material Requisition,-36.0,6002.0,1.01,4000,8000,1403-06-18,1403,6,18,25,تابستان,شنبه,,,0.0,0,0.0
2024-09-07,INTSHIP,Issue for Material Requisition,22412.0,Material Requisition,-30.0,5972.0,1.0,4000,8000,1403-06-18,1403,6,18,25,تابستان,شنبه,,,0.0,0,0.0
2024-09-08,INTSHIP,Issue for Material Requisition,22482.0,Material Requisition,-30.0,5942.0,1.0,4000,8000,1403-06-19,1403,6,19,25,تابستان,یکشنبه,,,0.0,0,0.0
2024-09-09,INTSHIP,Issue for Material Requisition,22512.0,Material Requisition,-30.0,5912.0,0.99,4000,8000,1403-06-20,1403,6,20,25,تابستان,دوشنبه,,,0.0,0,0.0
2024-09-09,INTSHIP,Issue for Material Requisition,22512.0,Material Requisition,-4.0,5908.0,0.99,4000,8000,1403-06-20,1403,6,20,25,تابستان,دوشنبه,,,0.0,0,0.0
2024-09-11,INTSHIP,Issue for Material Requisition,22552.0,Material Requisition,-36.0,5530.0,0.93,4000,8000,1403-06-22,1403,6,22,26,تابستان,چهارشنبه,,,0.0,0,0.0
2024-09-11,INTSHIP,Issue for Material Requisition,22533.0,Material Requisition,-30.0,5566.0,0.94,4000,8000,1403-06-22,1403,6,22,26,تابستان,چهارشنبه,,,0.0,0,0.0
2024-09-11,INTSHIP,Issue for Material Requisition,22564.0,Material Requisition,-60.0,5596.0,0.94,4000,8000,1403-06-22,1403,6,22,26,تابستان,چهارشنبه,,,0.0,0,0.0
2024-09-11,INTSHIP,Issue for Material Requisition,22521.0,Material Requisition,-60.0,5656.0,0.95,4000,8000,1403-06-22,1403,6,22,26,تابستان,چهارشنبه,,,0.0,0,0.0
2024-09-11,INTSHIP,Issue for Material Requisition,22438.0,Material Requisition,-30.0,5818.0,0.98,4000,8000,1403-06-22,1403,6,22,26,تابستان,چهارشنبه,,,0.0,0,0.0
2024-09-11,INTSHIP,Issue for Material Requisition,22474.0,Material Requisition,-12.0,5776.0,0.97,4000,8000,1403-06-22,1403,6,22,26,تابستان,چهارشنبه,,,0.0,0,0.0
2024-09-11,INTSHIP,Issue for Material Requisition,22451.0,Material Requisition,-30.0,5788.0,0.97,4000,8000,1403-06-22,1403,6,22,26,تابستان,چهارشنبه,,,0.0,0,0.0
2024-09-11,INTSHIP,Issue for Material Requisition,22415.0,Material Requisition,-60.0,5848.0,0.98,4000,8000,1403-06-22,1403,6,22,26,تابستان,چهارشنبه,,,0.0,0,0.0
2024-09-11,INTSHIP,Issue for Material Requisition,22496.0,Material Requisition,-60.0,5716.0,0.96,4000,8000,1403-06-22,1403,6,22,26,تابستان,چهارشنبه,,,0.0,0,0.0
2024-09-12,INTSHIP,Issue for Material Requisition,22550.0,Material Requisition,-60.0,5470.0,0.92,4000,8000,1403-06-23,1403,6,23,26,تابستان,پنج‌شنبه,,,0.0,0,0.0
2024-09-12,INTSHIP,Issue for Material Requisition,22584.0,Material Requisition,-60.0,5410.0,0.91,4000,8000,1403-06-23,1403,6,23,26,تابستان,پنج‌شنبه,,,0.0,0,0.0
2024-09-13,INTSHIP,Issue for Material Requisition,22601.0,Material Requisition,-60.0,5290.0,0.89,4000,8000,1403-06-24,1403,6,24,26,تابستان,جمعه,,,0.0,0,0.0
2024-09-13,INTSHIP,Issue for Material Requisition,22596.0,Material Requisition,-30.0,5380.0,0.91,4000,8000,1403-06-24,1403,6,24,26,تابستان,جمعه,,,0.0,0,0.0
2024-09-13,INTSHIP,Issue for Material Requisition,22576.0,Material Requisition,-30.0,5350.0,0.9,4000,8000,1403-06-24,1403,6,24,26,تابستان,جمعه,,,0.0,0,0.0
2024-09-17,INTSHIP,Issue for Material Requisition,22623.0,Material Requisition,-60.0,5110.0,0.86,4000,8000,1403-06-28,1403,6,28,27,تابستان,سه‌شنبه,,,0.0,0,0.0
2024-09-17,INTSHIP,Issue for Material Requisition,22659.0,Material Requisition,-60.0,5050.0,0.85,4000,8000,1403-06-28,1403,6,28,27,تابستان,سه‌شنبه,,,0.0,0,0.0
2024-09-17,INTSHIP,Issue for Material Requisition,22690.0,Material Requisition,-60.0,5230.0,0.88,4000,8000,1403-06-28,1403,6,28,27,تابستان,سه‌شنبه,,,0.0,0,0.0
2024-09-17,INTSHIP,Issue for Material Requisition,22612.0,Material Requisition,-60.0,5170.0,0.87,4000,8000,1403-06-28,1403,6,28,27,تابستان,سه‌شنبه,,,0.0,0,0.0
2024-09-18,INTSHIP,Issue for Material Requisition,22684.0,Material Requisition,-60.0,4990.0,0.84,4000,8000,1403-06-29,1403,6,29,27,تابستان,چهارشنبه,,,0.0,0,0.0
2024-09-18,INTSHIP,Issue for Material Requisition,22709.0,Material Requisition,-60.0,4930.0,0.83,4000,8000,1403-06-29,1403,6,29,27,تابستان,چهارشنبه,,,0.0,0,0.0
2024-09-18,INTSHIP,Issue for Material Requisition,22671.0,Material Requisition,-30.0,4900.0,0.82,4000,8000,1403-06-29,1403,6,29,27,تابستان,چهارشنبه,,,0.0,0,0.0
2024-09-18,INTSHIP,Issue for Material Requisition,22691.0,Material Requisition,-30.0,4870.0,0.82,4000,8000,1403-06-29,1403,6,29,27,تابستان,چهارشنبه,,,0.0,0,0.0
2024-09-19,INTSHIP,Issue for Material Requisition,22644.0,Material Requisition,-30.0,4840.0,0.81,4000,8000,1403-06-30,1403,6,30,27,تابستان,پنج‌شنبه,,,0.0,0,0.0
2024-09-19,INTSHIP,Issue for Material Requisition,22628.0,Material Requisition,-30.0,4810.0,0.81,4000,8000,1403-06-30,1403,6,30,27,تابستان,پنج‌شنبه,,,0.0,0,0.0
2024-09-19,INTSHIP,Issue for Material Requisition,22610.0,Material Requisition,-30.0,4780.0,0.8,4000,8000,1403-06-30,1403,6,30,27,تابستان,پنج‌شنبه,,,0.0,0,0.0
2024-09-19,INTSHIP,Issue for Material Requisition,22713.0,Material Requisition,-36.0,4744.0,0.8,4000,8000,1403-06-30,1403,6,30,27,تابستان,پنج‌شنبه,,,0.0,0,0.0
2024-09-19,INTSHIP,Issue for Material Requisition,22727.0,Material Requisition,-60.0,4684.0,0.79,4000,8000,1403-06-30,1403,6,30,27,تابستان,پنج‌شنبه,,,0.0,0,0.0
2024-09-20,INTSHIP,Issue for Material Requisition,22752.0,Material Requisition,-60.0,4624.0,0.78,4000,8000,1403-06-31,1403,6,31,27,تابستان,جمعه,,,0.0,0,0.0
2024-09-21,INTSHIP,Issue for Material Requisition,22760.0,Material Requisition,-60.0,4492.0,0.76,4000,8000,1403-07-01,1403,7,1,27,پاییز,شنبه,,,0.0,0,0.0
2024-09-21,INTSHIP,Issue for Material Requisition,22765.0,Material Requisition,-36.0,4456.0,0.75,4000,8000,1403-07-01,1403,7,1,27,پاییز,شنبه,,,0.0,0,0.0
2024-09-21,INTSHIP,Issue for Material Requisition,22738.0,Material Requisition,-36.0,4588.0,0.77,4000,8000,1403-07-01,1403,7,1,27,پاییز,شنبه,,,0.0,0,0.0
2024-09-21,INTSHIP,Issue for Material Requisition,22755.0,Material Requisition,-36.0,4552.0,0.77,4000,8000,1403-07-01,1403,7,1,27,پاییز,شنبه,,,0.0,0,0.0
2024-09-22,INTSHIP,Issue for Material Requisition,22696.0,Material Requisition,-60.0,4396.0,0.74,4000,8000,1403-07-02,1403,7,2,27,پاییز,یکشنبه,,,0.0,0,0.0
2024-09-22,INTSHIP,Issue for Material Requisition,22790.0,Material Requisition,-30.0,4366.0,0.73,4000,8000,1403-07-02,1403,7,2,27,پاییز,یکشنبه,,,0.0,0,0.0
2024-09-23,INTSHIP,Issue for Material Requisition,22775.0,Material Requisition,-36.0,4330.0,0.73,4000,8000,1403-07-03,1403,7,3,27,پاییز,دوشنبه,,,0.0,0,0.0
2024-09-25,INTSHIP,Issue for Material Requisition,22834.0,Material Requisition,-60.0,4174.0,0.7,4000,8000,1403-07-05,1403,7,5,28,پاییز,چهارشنبه,,,0.0,0,0.0
2024-09-25,INTSHIP,Issue for Material Requisition,22852.0,Material Requisition,-36.0,4138.0,0.7,4000,8000,1403-07-05,1403,7,5,28,پاییز,چهارشنبه,,,0.0,0,0.0
2024-09-25,INTSHIP,Issue for Material Requisition,22809.0,Material Requisition,-60.0,4270.0,0.72,4000,8000,1403-07-05,1403,7,5,28,پاییز,چهارشنبه,,,0.0,0,0.0
2024-09-25,INTSHIP,Issue for Material Requisition,22824.0,Material Requisition,-36.0,4234.0,0.71,4000,8000,1403-07-05,1403,7,5,28,پاییز,چهارشنبه,,,0.0,0,0.0
2024-09-28,INTSHIP,Issue for Material Requisition,22860.0,Material Requisition,-60.0,4078.0,0.69,4000,8000,1403-07-08,1403,7,8,28,پاییز,شنبه,,,0.0,0,0.0
2024-09-28,INTSHIP,Issue for Material Requisition,22898.0,Material Requisition,-30.0,4048.0,0.68,4000,8000,1403-07-08,1403,7,8,28,پاییز,شنبه,,,0.0,0,0.0
2024-09-28,INTSHIP,Issue for Material Requisition,22891.0,Material Requisition,-60.0,3988.0,0.67,4000,8000,1403-07-08,1403,7,8,28,پاییز,شنبه,,,0.0,0,0.0
2024-09-28,INTSHIP,Issue for Material Requisition,22889.0,Material Requisition,-36.0,3952.0,0.66,4000,8000,1403-07-08,1403,7,8,28,پاییز,شنبه,,,0.0,0,0.0
2024-09-28,INTSHIP,Issue for Material Requisition,22884.0,Material Requisition,-60.0,3892.0,0.65,4000,8000,1403-07-08,1403,7,8,28,پاییز,شنبه,,,0.0,0,0.0
2024-09-28,INTSHIP,Issue for Material Requisition,22869.0,Material Requisition,-36.0,3856.0,0.65,4000,8000,1403-07-08,1403,7,8,28,پاییز,شنبه,,,0.0,0,0.0
2024-09-30,INTSHIP,Issue for Material Requisition,22937.0,Material Requisition,-24.0,3652.0,0.61,4000,8000,1403-07-10,1403,7,10,28,پاییز,دوشنبه,,,0.0,0,0.0
2024-09-30,INTSHIP,Issue for Material Requisition,22936.0,Material Requisition,-60.0,3676.0,0.62,4000,8000,1403-07-10,1403,7,10,28,پاییز,دوشنبه,,,0.0,0,0.0
2024-09-30,INTSHIP,Issue for Material Requisition,22924.0,Material Requisition,-30.0,3826.0,0.64,4000,8000,1403-07-10,1403,7,10,28,پاییز,دوشنبه,,,0.0,0,0.0
2024-09-30,INTSHIP,Issue for Material Requisition,22949.0,Material Requisition,-30.0,3796.0,0.64,4000,8000,1403-07-10,1403,7,10,28,پاییز,دوشنبه,,,0.0,0,0.0
2024-09-30,INTSHIP,Issue for Material Requisition,22900.0,Material Requisition,-60.0,3736.0,0.63,4000,8000,1403-07-10,1403,7,10,28,پاییز,دوشنبه,,,0.0,0,0.0
2024-10-02,INTSHIP,Issue for Material Requisition,22957.0,Material Requisition,-60.0,3592.0,0.6,4000,8000,1403-07-12,1403,7,12,29,پاییز,چهارشنبه,,,0.0,0,0.0
2024-10-02,INTSHIP,Issue for Material Requisition,22974.0,Material Requisition,-60.0,3532.0,0.59,4000,8000,1403-07-12,1403,7,12,29,پاییز,چهارشنبه,,,0.0,0,0.0
2024-10-02,INTSHIP,Issue for Material Requisition,22969.0,Material Requisition,-27.0,3505.0,0.59,4000,8000,1403-07-12,1403,7,12,29,پاییز,چهارشنبه,,,0.0,0,0.0
2024-10-02,INTSHIP,Issue for Material Requisition,22978.0,Material Requisition,-30.0,3475.0,0.58,4000,8000,1403-07-12,1403,7,12,29,پاییز,چهارشنبه,,,0.0,0,0.0
2024-10-04,INTSHIP,Issue for Material Requisition,23062.0,Material Requisition,-60.0,3415.0,0.57,4000,8000,1403-07-14,1403,7,14,29,پاییز,جمعه,,,0.0,0,0.0
2024-10-04,INTSHIP,Issue for Material Requisition,23042.0,Material Requisition,-60.0,3355.0,0.56,4000,8000,1403-07-14,1403,7,14,29,پاییز,جمعه,,,0.0,0,0.0
2024-10-04,INTSHIP,Issue for Material Requisition,23011.0,Material Requisition,-60.0,3295.0,0.55,4000,8000,1403-07-14,1403,7,14,29,پاییز,جمعه,,,0.0,0,0.0
2024-10-05,INTSHIP,Issue for Material Requisition,23069.0,Material Requisition,-60.0,3235.0,0.54,4000,8000,1403-07-15,1403,7,15,29,پاییز,شنبه,,,0.0,0,0.0
2024-10-06,INTSHIP,Issue for Material Requisition,23036.0,Material Requisition,-30.0,3205.0,0.54,4000,8000,1403-07-16,1403,7,16,29,پاییز,یکشنبه,,,0.0,0,0.0
2024-10-06,INTSHIP,Issue for Material Requisition,23055.0,Material Requisition,-30.0,3175.0,0.53,4000,8000,1403-07-16,1403,7,16,29,پاییز,یکشنبه,,,0.0,0,0.0
2024-10-06,INTSHIP,Issue for Material Requisition,23070.0,Material Requisition,-30.0,3145.0,0.53,4000,8000,1403-07-16,1403,7,16,29,پاییز,یکشنبه,,,0.0,0,0.0
2024-10-06,INTSHIP,Issue for Material Requisition,23089.0,Material Requisition,-30.0,3115.0,0.52,4000,8000,1403-07-16,1403,7,16,29,پاییز,یکشنبه,,,0.0,0,0.0
2024-10-07,INTSHIP,Issue for Material Requisition,23125.0,Material Requisition,-60.0,2995.0,0.5,4000,8000,1403-07-17,1403,7,17,29,پاییز,دوشنبه,,,0.0,0,0.0
2024-10-07,INTSHIP,Issue for Material Requisition,23104.0,Material Requisition,-60.0,3055.0,0.51,4000,8000,1403-07-17,1403,7,17,29,پاییز,دوشنبه,,,0.0,0,0.0
2024-10-08,INTSHIP,Issue for Material Requisition,23113.0,Material Requisition,-30.0,2965.0,0.5,4000,8000,1403-07-18,1403,7,18,30,پاییز,سه‌شنبه,,,0.0,0,0.0
2024-10-08,INTSHIP,Issue for Material Requisition,23150.0,Material Requisition,-70.0,2895.0,0.49,4000,8000,1403-07-18,1403,7,18,30,پاییز,سه‌شنبه,,,0.0,0,0.0
2024-10-09,INTSHIP,Issue for Material Requisition,23152.0,Material Requisition,-36.0,2859.0,0.48,4000,8000,1403-07-19,1403,7,19,30,پاییز,چهارشنبه,,,0.0,0,0.0
2024-10-09,INTSHIP,Issue for Material Requisition,23118.0,Material Requisition,-17.5,2841.5,0.48,4000,8000,1403-07-19,1403,7,19,30,پاییز,چهارشنبه,,,0.0,0,0.0
2024-10-09,INTSHIP,Issue for Material Requisition,23186.0,Material Requisition,-60.0,2781.5,0.47,4000,8000,1403-07-19,1403,7,19,30,پاییز,چهارشنبه,,,0.0,0,0.0
2024-10-11,INTSHIP,Issue for Material Requisition,23209.0,Material Requisition,-60.0,2721.5,0.46,4000,8000,1403-07-21,1403,7,21,30,پاییز,جمعه,,,0.0,0,0.0
2024-10-11,INTSHIP,Issue for Material Requisition,23209.0,Material Requisition,-60.0,2661.5,0.45,4000,8000,1403-07-21,1403,7,21,30,پاییز,جمعه,,,0.0,0,0.0
2024-10-11,INTSHIP,Issue for Material Requisition,23214.0,Material Requisition,-36.0,2625.5,0.44,4000,8000,1403-07-21,1403,7,21,30,پاییز,جمعه,,,0.0,0,0.0
2024-10-11,INTSHIP,Issue for Material Requisition,23221.0,Material Requisition,-52.0,2573.5,0.43,4000,8000,1403-07-21,1403,7,21,30,پاییز,جمعه,,,0.0,0,0.0
2024-10-11,INTSHIP,Issue for Material Requisition,23200.0,Material Requisition,-36.0,2537.5,0.43,4000,8000,1403-07-21,1403,7,21,30,پاییز,جمعه,,,0.0,0,0.0
2024-10-12,INTSHIP,Issue for Material Requisition,23172.0,Material Requisition,-36.0,2501.5,0.42,4000,8000,1403-07-22,1403,7,22,30,پاییز,شنبه,,,0.0,0,0.0
2024-10-13,INTSHIP,Issue for Material Requisition,23234.0,Material Requisition,-36.0,2309.5,0.39,4000,8000,1403-07-23,1403,7,23,30,پاییز,یکشنبه,,,0.0,0,0.0
2024-10-13,INTSHIP,Issue for Material Requisition,23225.0,Material Requisition,-36.0,2345.5,0.39,4000,8000,1403-07-23,1403,7,23,30,پاییز,یکشنبه,,,0.0,0,0.0
2024-10-13,INTSHIP,Issue for Material Requisition,23226.0,Material Requisition,-60.0,2441.5,0.41,4000,8000,1403-07-23,1403,7,23,30,پاییز,یکشنبه,,,0.0,0,0.0
